Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
20611669,"The Jester (The Riyria Chronicles, #2.5)",Michael J. Sullivan,"Sullivan, Michael J.",Tim Gerard Reynolds,"=""""","=""""",0,3.95,Audible Studios,Audible Audio,1,2014,2014,,2019/08/01,to-read,to-read (#68),to-read,,,,0,0
17163514,"The Rose and the Thorn (The Riyria Chronicles, #2)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""0356502287""","=""9780356502281""",0,4.40,Orbit,Paperback,347,2013,2013,,2019/08/01,to-read,to-read (#67),to-read,,,,0,0
12746970,"The Viscount and the Witch (The Riyria Chronicles, #1.5)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""""","=""2940013348295""",0,4.23,Ridan Publishing,Nook,43,2011,2011,,2019/08/01,to-read,to-read (#66),to-read,,,,0,0
16043804,"The Crown Tower (The Riyria Chronicles, #1)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""031624371X""","=""9780316243711""",0,4.33,Orbit ,Paperback,384,2013,2013,,2019/08/01,to-read,to-read (#65),to-read,,,,0,0
4692,"The Physician (Cole Family Trilogy, #1)",Noah Gordon,"Gordon, Noah",,"=""0751503894""","=""9780751503890""",5,4.39,Time Warner ,Mass Market Paperback,714,2001,1986,,2019/08/01,,,read,,,,1,0
400881,"Shadows Linger (The Chronicles of the Black Company, #2)",Glen Cook,"Cook, Glen",,"=""0812508424""","=""9780812508420""",4,4.18,Tor Books,Mass Market Paperback,319,1990,1984,,2019/07/09,,,read,,,,1,0
25159315,"Chains of the Heretic (Bloodsounder's Arc, #3)",Jeff Salyards,"Salyards, Jeff",,"=""159780813X""","=""9781597808132""",4,4.06,Night Shade,Hardcover,524,2016,2016,2019/08/01,2019/07/09,,,read,,,,1,0
7619625,Artesia Volume 4: Besieged - The Fourth Book of Dooms,Mark Smylie,"Smylie, Mark",,"=""1932386866""","=""9781932386868""",0,4.47,Archaia Studios Press,Hardcover,240,2012,2012,,2019/07/22,to-read,to-read (#64),to-read,,,,0,0
72,Artesia: Adventures in the Known World,Mark Smylie,"Smylie, Mark",,"=""1932386106""","=""9781932386103""",0,4.17,Archaia,Hardcover,352,2005,2005,,2019/07/22,to-read,to-read (#63),to-read,,,,0,0
19963,Artesia Volume 3: Afire - The Third Book Of Dooms,Mark Smylie,"Smylie, Mark",,"=""1932386084""","=""9781932386080""",0,4.19,Archaia,Paperback,240,2004,2004,,2019/07/22,to-read,to-read (#62),to-read,,,,0,0
19964,Artesia Volume 2: Afield - The Second Book Of Dooms,Mark Smylie,"Smylie, Mark",,"=""1932386025""","=""9781932386028""",0,4.24,Archaia,Paperback,192,2003,2003,,2019/07/22,to-read,to-read (#61),to-read,,,,0,0
19961,Artesia Volume 1,Mark Smylie,"Smylie, Mark",,"=""193238622X""","=""9781932386226""",0,3.96,Archaia,Hardcover,192,2011,1999,,2019/07/22,to-read,to-read (#60),to-read,,,,0,0
32998292,"The Hod King (The Books of Babel, #3)",Josiah Bancroft,"Bancroft, Josiah",,"=""""","=""""",0,4.48,Orbit,,608,2019,2019,,2019/07/22,to-read,to-read (#59),to-read,,,,0,0
35959733,"Arm of the Sphinx (The Books of Babel, #2)",Josiah Bancroft,"Bancroft, Josiah",,"=""031651795X""","=""9780316517959""",0,4.36,Orbit,Paperback,448,2018,2014,,2019/07/22,to-read,to-read (#58),to-read,,,,0,0
35271523,"Senlin Ascends (The Books of Babel, #1)",Josiah Bancroft,"Bancroft, Josiah",,"=""0316517917""","=""9780316517911""",0,4.14,Orbit,Paperback,448,2018,2013,,2019/07/22,to-read,to-read (#57),to-read,,,,0,0
39863277,"Bloodwitch (The Witchlands, #3)",Susan Dennard,"Dennard, Susan",,"=""0765379325""","=""9780765379320""",0,4.27,Tor Teen,Hardcover,464,2019,2019,,2019/07/22,to-read,to-read (#56),to-read,,,,0,0
35481848,"Sightwitch (The Witchlands, #2.5)",Susan Dennard,"Dennard, Susan",Rhys Davies,"=""""","=""""",0,3.99,Tor Teen,Kindle Edition,224,2018,2018,,2019/07/22,to-read,to-read (#55),to-read,,,,0,0
29939390,"Windwitch (The Witchlands, #2)",Susan Dennard,"Dennard, Susan",,"=""""","=""""",0,3.96,Tor Teen,Hardcover,384,2017,2017,,2019/07/22,to-read,to-read (#54),to-read,,,,0,0
3428935,"The Warded Man (The Demon Cycle, #1)",Peter V. Brett,"Brett, Peter V.",,"=""0345503805""","=""9780345503800""",0,4.25,Random House,Hardcover,416,2009,2008,,2019/07/22,to-read,to-read (#53),to-read,,,,0,0
23947089,"The Lost Metal (Mistborn, #7)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765391198""","=""9780765391193""",0,4.50,Tor Books,Hardcover,507,2022,2022,,2019/07/22,to-read,to-read (#52),to-read,,,,0,0
18739426,"The Bands of Mourning (Mistborn, #6)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",0,4.43,Tor,Kindle Edition,448,2016,2016,,2019/07/22,to-read,to-read (#51),to-read,,,,0,0
16065004,"Shadows of Self (Mistborn, #5)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765378558""","=""9780765378552""",0,4.29,Tor Books,Hardcover,383,2015,2015,,2019/07/22,to-read,to-read (#50),to-read,,,,0,0
10803121,"The Alloy of Law (Mistborn, #4)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765330423""","=""9780765330420""",0,4.21,Tor Books,Hardcover,332,2011,2011,,2019/07/22,to-read,to-read (#49),to-read,,,,0,0
2767793,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316897""","=""9780765316899""",0,4.52,Tor Books,Hardcover,572,2008,2008,,2019/07/22,to-read,to-read (#48),to-read,,,,0,0
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316889""","=""9780765316882""",0,4.38,Tor Books,Hardcover,592,2007,2007,,2019/07/22,to-read,to-read (#47),to-read,,,,0,0
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""9780765311788""",0,4.47,Tor Books,Hardcover,541,2006,2006,,2019/07/22,to-read,to-read (#46),to-read,,,,0,0
30093,"The White Wolf's Son: The Albino Underground (Elric & Oona Von Bek, #3)",Michael Moorcock,"Moorcock, Michael",,"=""0446617458""","=""9780446617451""",0,3.88,Grand Central Publishing,Paperback,432,2006,2005,,2019/07/09,to-read,to-read (#45),to-read,,,,0,0
673581,"The Skrayling Tree: The Albino in America (Elric & Oona Von Bek, #2)",Michael Moorcock,"Moorcock, Michael",,"=""0446613401""","=""9780446613408""",0,3.63,Aspect,Paperback,480,2004,2004,,2019/07/09,to-read,to-read (#44),to-read,,,,0,0
399383,"The Dreamthief's Daughter: A Tale of the Albino (Elric & Oona Von Bek, #1)",Michael Moorcock,"Moorcock, Michael",,"=""0446611204""","=""9780446611206""",0,3.74,Aspect,Mass Market Paperback,460,2002,2001,,2019/07/09,to-read,to-read (#43),to-read,,,,0,0
594582,"The Revenge of the Rose (The Elric Saga, #9)",Michael Moorcock,"Moorcock, Michael",,"=""0441001068""","=""9780441001064""",0,3.69,Ace,Paperback,256,1994,1991,,2019/07/09,to-read,to-read (#42),to-read,,,,0,0
594574,"The Fortress of the Pearl (The Elric Saga, #8)",Michael Moorcock,"Moorcock, Michael",,"=""0441248667""","=""9780441248667""",0,3.78,Ace,Paperback,212,1990,1989,,2019/07/09,to-read,to-read (#41),to-read,,,,0,0
1442267,"Elric at the End of Time (The Elric Saga, #7)",Michael Moorcock,"Moorcock, Michael",,"=""0886770408""","=""9780886770402""",0,3.85,DAW,Paperback,221,1985,1984,,2019/07/09,to-read,to-read (#40),to-read,,,,0,0
60141,"Stormbringer (The Elric Saga, #6)",Michael Moorcock,"Moorcock, Michael",,"=""0441787541""","=""9780441787548""",0,4.17,Ace,Mass Market Paperback,220,1987,1965,,2019/07/09,to-read,to-read (#39),to-read,,,,0,0
562253,"The Bane of the Black Sword (The Elric Saga, #5)",Michael Moorcock,"Moorcock, Michael",,"=""0441048854""","=""9780441048854""",0,4.03,Ace,Mass Market Paperback,157,1987,1977,,2019/07/09,to-read,to-read (#38),to-read,,,,0,0
60149,"The Vanishing Tower (The Elric Saga, #4)",Michael Moorcock,"Moorcock, Michael",,"=""0441860397""","=""9780441860395""",0,3.97,Ace,Mass Market Paperback,176,1987,1970,,2019/07/09,to-read,to-read (#37),to-read,,,,0,0
131633,"The Weird of the White Wolf (The Elric Saga, #3)",Michael Moorcock,"Moorcock, Michael",,"=""0441888054""","=""9780441888054""",0,3.95,Ace,Mass Market Paperback,159,1988,1977,,2019/07/09,to-read,to-read (#36),to-read,,,,0,0
60154,"The Sailor on the Seas of Fate (The Elric Saga, #2)",Michael Moorcock,"Moorcock, Michael",,"=""0586208771""","=""9780586208779""",0,3.93,Grafton,Mass Market Paperback,190,1989,1976,,2019/07/09,to-read,to-read (#35),to-read,,,,0,0
30036,"Elric of Melniboné (The Elric Saga, #1)",Michael Moorcock,"Moorcock, Michael",,"=""0441203981""","=""9780441203987""",0,3.89,Ace Books,Mass Market Paperback,181,1987,1972,,2019/07/09,to-read,to-read (#34),to-read,,,,0,0
41564599,"Howling Dark (Sun Eater, #2)",Christopher Ruocchio,"Ruocchio, Christopher",,"=""""","=""""",0,4.33,DAW,Hardcover,688,2019,2019,,2019/07/09,to-read,to-read (#32),to-read,,,,0,0
36454667,"Empire of Silence (Sun Eater, #1)",Christopher Ruocchio,"Ruocchio, Christopher",,"=""""","=""""",0,4.04,DAW,Kindle Edition,753,2018,2018,,2019/07/09,to-read,to-read (#30),to-read,,,,0,0
77504,"Blue Mars (Mars Trilogy, #3)",Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0553573357""","=""9780553573350""",0,3.95,Bantam Doubleday Dell Publishing Group Ltd.,Mass Market Paperback,768,1997,1996,,2019/07/09,to-read,to-read (#29),to-read,,,,0,0
77505,"Green Mars (Mars Trilogy, #2)",Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0553572393""","=""9780553572391""",0,3.95,Spectra Books,Mass Market Paperback,624,1993,1993,,2019/07/09,to-read,to-read (#28),to-read,,,,0,0
77507,"Red Mars (Mars Trilogy, #1)",Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0553560735""","=""9780553560732""",0,3.86,Spectra Books,Mass Market Paperback,572,1993,1992,,2019/07/09,to-read,to-read (#27),to-read,,,,0,0
26030742,"Sharp Ends (First Law World, #7)",Joe Abercrombie,"Abercrombie, Joe",,"=""031639081X""","=""9780316390811""",0,4.14,Orbit,Hardcover,304,2016,2016,,2019/07/09,to-read,to-read (#26),to-read,,,,0,0
8447255,"The Crippled God (Malazan Book of the Fallen, #10)",Steven Erikson,"Erikson, Steven",,"=""0593046358""","=""9780593046357""",0,4.50,Bantam Press,Hardcover,921,2011,2011,,2019/07/09,to-read,to-read (#25),to-read,,,,0,0
4703427,"Dust of Dreams (Malazan Book of the Fallen, #9)",Steven Erikson,"Erikson, Steven",,"=""0765316552""","=""9780765316554""",0,4.30,Tom Doherty Associates,Mass Market Paperback,1280,2009,2009,,2019/07/09,to-read,to-read (#24),to-read,,,,0,0
938544,"Toll the Hounds (Malazan Book of the Fallen, #8)",Steven Erikson,"Erikson, Steven",,"=""0765310082""","=""9780765310088""",0,4.36,Tor Books,Hardcover,1008,2008,2008,,2019/07/09,to-read,to-read (#23),to-read,,,,0,0
459064,"Reaper's Gale (Malazan Book of the Fallen, #7)",Steven Erikson,"Erikson, Steven",,"=""0593046315""","=""9780593046319""",0,4.39,Bantam Press,Hardcover,509,2007,2007,,2019/07/09,to-read,to-read (#22),to-read,,,,0,0
345299,"Midnight Tides (Malazan Book of the Fallen, #5)",Steven Erikson,"Erikson, Steven",,"=""0553813145""","=""9780553813142""",0,4.40,Bantam,Paperback,960,2005,2004,,2019/07/09,to-read,to-read (#21),to-read,,,,0,0
55398,"House of Chains (Malazan Book of the Fallen, #4)",Steven Erikson,"Erikson, Steven",,"=""0765348810""","=""9780765348814""",0,4.34,Tom Doherty Associates,Mass Market Paperback,1015,2007,2002,,2019/07/09,to-read,to-read (#20),to-read,,,,0,0
175983,"Memories of Ice (Malazan Book of the Fallen, #3)",Steven Erikson,"Erikson, Steven",,"=""0765348802""","=""9780765348807""",0,4.45,Tor Fantasy,Mass Market Paperback,925,2006,2001,,2019/07/09,to-read,to-read (#19),to-read,,,,0,0
55401,"Deadhouse Gates (Malazan Book of the Fallen, #2)",Steven Erikson,"Erikson, Steven",,"=""0765310023""","=""9780765310026""",0,4.26,Tor Books,Hardcover,604,2005,2000,,2019/07/09,to-read,to-read (#18),to-read,,,,0,0
9968073,"The Unholy Consult (Aspect-Emperor, #4)",R. Scott Bakker,"Bakker, R. Scott",,"=""0356508714""","=""9780356508719""",0,3.87,Orbit,Paperback,631,2017,2017,,2019/07/09,to-read,to-read (#17),to-read,,,,0,0
27160926,"The Great Ordeal (Aspect-Emperor, #3)",R. Scott Bakker,"Bakker, R. Scott",,"=""1468301691""","=""9781468301694""",0,4.07,The Overlook Press,Hardcover,503,2016,2016,,2019/07/09,to-read,to-read (#16),to-read,,,,0,0
7704943,"The White Luck Warrior (Aspect-Emperor, #2)",R. Scott Bakker,"Bakker, R. Scott",,"=""1841495395""","=""9781841495392""",0,4.10,Orbit,Trade Paperback,587,2011,2011,,2019/07/09,to-read,to-read (#15),to-read,,,,0,0
4117865,"The Judging Eye (Aspect-Emperor, #1)",R. Scott Bakker,"Bakker, R. Scott",,"=""1590201698""","=""9781590201695""",0,4.00,The Overlook Press,Hardcover,437,2009,2009,,2019/07/09,to-read,to-read (#14),to-read,,,,0,0
23158317,Black Heart,Mark Smylie,"Smylie, Mark",,"=""1633880087""","=""9781633880085""",0,3.93,Pyr,Paperback,600,,,,2019/07/09,to-read,to-read (#13),to-read,,,,0,0
